energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;track_album_name;playlist_name;track_id;track_name;track_album_release_date;instrumentalness;mode;key;duration_ms;acousticness;playlist_subgenre
855;12005;67;pop;-3035;335;648;Pitbull, Chris Brown;4;499;77;https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC;Planet Pit (Deluxe Version);Throwback Party;62zFEHfAYl5kdHYOivj4BC;International Love (feat. Chris Brown);2011-06-17;0;0;0;227280;124;throwback
748;137547;749;pop;-7011;469;827;ABBA;4;323;76;https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91;Abba;Throwback Party;2TxCwUlqaOH3TIyJqGgR91;Mamma Mia;1975;443;1;2;213267;295;throwback
738;117656;731;pop;-8125;214;958;The Human League;4;377;76;https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx;Dare!;Throwback Party;3L7RtEcu1Hw3OXrpnthngx;Don't You Want Me;1981;0;0;9;236920;184;throwback
83;11303;666;pop;-5715;191;702;Justin Timberlake;4;751;76;https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc;"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")";Throwback Party;6JV2JOEocMgcZxYSZelKcc;"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")";2016-05-06;0;1;0;236002;123;throwback
756;131715;802;pop;-10791;521;963;Earth, Wind & Fire, The Emotions;4;349;76;https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD;I Am;Throwback Party;6ztstiyZL6FXzh4aG46ZPD;Boogie Wonderland;1979-06;765;0;2;288293;843;throwback
915;126094;544;pop;-3405;115;51;Calvin Harris, Alesso, Hurts;4;841;76;https://api.spotify.com/v1/tracks/4J7CKHCF3mdL4diUsmW8lq;Motion;Throwback Party;4J7CKHCF3mdL4diUsmW8lq;Under Control (feat. Hurts);2014-10-31;914;1;8;184280;129;throwback
86;93989;737;pop;-2652;574;656;Daddy Yankee, Snow;4;593;76;https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m;Con Calma;Throwback Party;5w9c2J52mkdntKOmRLeM2m;Con Calma;2019-01-24;0,000194;0;8;193227;11;throwback
851;126885;722;pop;-3873;108;452;The Wanted;4;639;76;https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj;Battleground (Deluxe Edition);Throwback Party;5yDL13y5giogKs2fSNf7sj;Glad You Came;2011-01-01;0;0;7;197936;319;throwback
809;98007;723;pop;-3081;565;274;Major Lazer, MØ, DJ Snake;4;625;76;https://api.spotify.com/v1/tracks/2YWjW3wwQIBLNhxWKBQd16;Peace Is The Mission : Extended;Throwback Party;2YWjW3wwQIBLNhxWKBQd16;Lean On (feat. MØ & DJ Snake);2015-11-27;123;0;7;176561;346;throwback
89;128011;706;pop;-4444;306;684;Flo Rida;4;688;76;https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8;Wild Ones;Throwback Party;2LEF1A8DOZ9wRYikWgVlZ8;Good Feeling;2012-06-22;286;0;1;248133;588;throwback
593;119958;79;pop;-9204;65;72;Stromae;4;776;75;https://api.spotify.com/v1/tracks/2GYHyAoLWpkxLVa4oYTVko;Cheese;Throwback Party;2GYHyAoLWpkxLVa4oYTVko;Alors on danse - Radio Edit;2010-01-01;202;0;1;206067;983;throwback
766;127975;735;pop;-4485;108;6;Rihanna, Calvin Harris;4;383;75;https://api.spotify.com/v1/tracks/0U10zFw4GlBacOy9VDGfGL;Talk That Talk;Throwback Party;0U10zFw4GlBacOy9VDGfGL;We Found Love;2011-11-19;141;1;1;215227;25;throwback
835;129981;572;pop;-6219;702;795;Van Halen;4;317;75;https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j;1984 (Remastered);Throwback Party;7N3PAbqfTjSEU1edb2tY8j;Jump - 2015 Remaster;1984-01-04;377;1;0;241600;171;throwback
872;12605;56;pop;-4269;371;682;Owl City, Carly Rae Jepsen;4;14;75;https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX;The Midsummer Station;Throwback Party;1kPpge9JDLpcj15qgrPbYX;Good Time;2012-08-17;0,000698;1;3;205933;239;throwback
751;91031;706;pop;-6323;168;195;Iyaz;4;708;75;https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4;Replay;Throwback Party;4E5P1XyAFtrjpiIxkydly4;Replay;2009-08-18;0;1;9;182307;173;throwback
702;129948;686;pop;-5325;204;29;Ariana Grande, Zedd;4;455;75;https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4;My Everything (Deluxe);Throwback Party;12KUFSHFgT0XCoiSlvdQi4;Break Free;2014-08-22;0,00446;0;7;214840;637;throwback
861;12899;704;pop;-4221;992;636;Gala, Molella, Phil Jay;4;493;75;https://api.spotify.com/v1/tracks/3u5N55tHf7hXATSQrjBh2q;Come Into My Life (The Album);Throwback Party;3u5N55tHf7hXATSQrjBh2q;Freed From Desire - prod. Molella, Phil Jay;1997-11-17;615;0;2;213394;587;throwback
655;12249;572;pop;-7027;901;392;Irene Cara;4;344;75;https://api.spotify.com/v1/tracks/3cbV252akVZInSvJk7jAYX;What a Feelin';Throwback Party;3cbV252akVZInSvJk7jAYX;Flashdance...What a Feeling - Radio Edit;1983-11-02;0,000341;0;7;237053;579;throwback
7;101875;85;pop;-649;244;724;Nelly, City Spud;4;478;75;https://api.spotify.com/v1/tracks/3Gf5nttwcX9aaSQXRWidEZ;Country Grammar;Throwback Party;3Gf5nttwcX9aaSQXRWidEZ;Ride Wit Me;2000-06-27;0,000166;1;7;291782;607;throwback
807;17406;622;pop;-6752;306;892;Lou Bega;4;408;75;https://api.spotify.com/v1/tracks/6x4tKaOzfNJpEJHySoiJcs;A Little Bit of Mambo;Throwback Party;6x4tKaOzfNJpEJHySoiJcs;Mambo No. 5 (a Little Bit of...);1999-07-19;0;0;5;220293;103;throwback
697;122746;613;pop;-8618;332;476;Daft Punk;4;133;74;https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV;Discovery;Throwback Party;0DiWol3AO6WpXZgp0goxAV;One More Time;2001-03-12;0;1;2;320357;194;throwback
648;125035;869;pop;-8698;126;9;Earth, Wind & Fire;4;633;75;https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8;Raise!;Throwback Party;3koCCeSaVUyrRo3N2gHrd8;Let's Groove;1981-11-14;0,00217;0;11;339320;121;throwback
843;117662;529;pop;-6908;608;188;Europe;4;616;74;https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK;The Final Countdown (Expanded Edition);Throwback Party;3MrRksHupTVEQ7YbA0FsZK;The Final Countdown;1986;827;0;6;310333;628;throwback
832;107657;794;pop;-4862;203;871;Shakira;4;407;74;https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG;Laundry Service;Throwback Party;2lnzGkdtDj5mtlcOW2yRtG;Whenever, Wherever;2001-11-13;0,00114;0;1;196160;237;throwback
954;128016;627;pop;-4804;292;312;Alex Gaudino, Crystal Waters;4;425;74;https://api.spotify.com/v1/tracks/5TmFTHZp7HjBXjjsFvCY6h;Destination Calabria;Throwback Party;5TmFTHZp7HjBXjjsFvCY6h;Destination Calabria - Radio Edit;2007-02-19;814;1;2;223112;15;throwback
853;108016;731;pop;-4219;268;605;Backstreet Boys;4;363;74;https://api.spotify.com/v1/tracks/1di1BEgJYzPvXUuinsYJGP;Backstreet's Back;Throwback Party;1di1BEgJYzPvXUuinsYJGP;Everybody (Backstreet's Back) - Radio Edit;1997-08-12;0;0;10;225360;352;throwback
842;111038;625;pop;-5285;181;26;Madonna;4;376;74;https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci;Celebration (double disc version);Throwback Party;1z3ugFmUKoCzGsI6jdY4Ci;Like a Prayer;2009-09-18;0,00212;1;5;342680;264;throwback
842;132032;706;pop;-3956;688;861;Katy Perry;4;417;74;https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ;One Of The Boys;Throwback Party;0iGckQFyv6svOfAbAY9aWJ;Hot N Cold;2008-06-17;0;1;7;220227;0,0077;throwback
928;172656;614;pop;-4806;845;879;*NSYNC;4;516;74;https://api.spotify.com/v1/tracks/4r8lRYnoOGdEi6YyI5OC1o;No Strings Attached;Throwback Party;4r8lRYnoOGdEi6YyI5OC1o;Bye Bye Bye;2000-03-21;104;0;8;200560;408;throwback
741;107075;956;pop;-4753;615;911;Nelly;4;124;74;https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY;Nellyville;Throwback Party;04KTF78FFg8sOHC1BADqbY;Hot In Herre;2002-06-25;0;0;11;228240;204;throwback
675;107064;684;pop;-8123;242;924;ABBA;4;257;74;https://api.spotify.com/v1/tracks/5BckPAYcKEJuYs1eV1BHHe;The Album;Throwback Party;5BckPAYcKEJuYs1eV1BHHe;Take A Chance On Me;1977;0;1;11;243933;163;throwback
879;129991;812;pop;-10998;365;962;Aqua;4;397;74;https://api.spotify.com/v1/tracks/5ZrDlcxIDZyjOzHdYW1ydr;Aquarium (Special Edition);Throwback Party;5ZrDlcxIDZyjOzHdYW1ydr;Barbie Girl;1997-01-01;224;0;1;197960;17;throwback
711;110621;975;pop;-3904;799;815;Timbaland, Justin Timberlake, Nelly Furtado;4;632;74;https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx;Shock Value;Throwback Party;0wbDgMuAoy7O7pL3a69uZx;Give It To Me;2007-04-02;552;1;8;234027;168;throwback
772;128168;766;pop;-9362;183;919;Depeche Mode;4;353;74;https://api.spotify.com/v1/tracks/0qi4b1l0eT3jpzeNHeFXDT;Speak and Spell (Deluxe);Throwback Party;0qi4b1l0eT3jpzeNHeFXDT;Just Can't Get Enough;1981-11-02;584;1;0;220893;403;throwback
535;103644;707;pop;-19793;884;641;Bee Gees;4;436;74;https://api.spotify.com/v1/tracks/4UDmDIqJIbrW0hMBQMFOsM;Staying Alive (Original Motion Picture Soundtrack);Throwback Party;4UDmDIqJIbrW0hMBQMFOsM;Stayin' Alive;1977-12-13;615;0;10;92867;113;throwback
833;95487;715;pop;-5379;164;612;Mark Morrison;4;108;73;https://api.spotify.com/v1/tracks/3jDdpx9PMlfMBS5tOBHFm9;Return of the Mack;Throwback Party;3jDdpx9PMlfMBS5tOBHFm9;Return of the Mack;1996-04-22;0;1;2;213093;631;throwback
821;118881;878;pop;-9875;183;947;Michael Jackson;4;89;73;https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ;Off the Wall;Throwback Party;46eu3SBuFCXWsPT39Yg3tJ;Don't Stop 'Til You Get Enough;1979-08-10;461;1;11;365467;126;throwback
862;128036;498;pop;-602;352;469;Guru Josh Project, Klaas;4;588;73;https://api.spotify.com/v1/tracks/3aQz0z86zrKjd1mcZlonxE;Infinity 2008;Throwback Party;3aQz0z86zrKjd1mcZlonxE;Infinity 2008 - Klaas Vocal Edit;2008-05-07;918;0;7;192294;313;throwback
857;119975;56;pop;-4145;381;432;Olly Alexander (Years & Years);4;384;73;https://api.spotify.com/v1/tracks/3AeicLnm55RqcXGBKYQolM;Communion (Deluxe);Throwback Party;3AeicLnm55RqcXGBKYQolM;King;2015-07-10;0;0;4;215360;594;throwback
495;104409;737;pop;-13489;542;967;Frankie Valli & The Four Seasons;4;27;73;https://api.spotify.com/v1/tracks/1hQFF33xi8ruavZNyovtUN;Who Loves You;Throwback Party;1hQFF33xi8ruavZNyovtUN;December, 1963 (Oh What a Night!);1975;0,000912;1;1;197147;588;throwback
699;122987;811;pop;-5211;148;733;Madcon, Ray Dalton;4;114;73;https://api.spotify.com/v1/tracks/63CSozvYUEudPp12679UVF;Don't Worry (feat. Ray Dalton);Throwback Party;63CSozvYUEudPp12679UVF;Don't Worry (with Ray Dalton) - Radio Edit;2015-04-10;0,000138;1;7;214789;726;throwback
954;178043;425;pop;-3756;555;933;Ricky Martin;4;476;73;https://api.spotify.com/v1/tracks/0Ph6L4l8dYUuXFmb71Ajnd;Ricky Martin;Throwback Party;0Ph6L4l8dYUuXFmb71Ajnd;Livin' la Vida Loca;1999;0;0;1;243160;414;throwback
599;119993;853;pop;-4756;759;843;Robin Thicke, T.I., Pharrell Williams;4;411;73;https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb;Blurred Lines (Deluxe);Throwback Party;0n4bITAu0Y0nigrz3MFJMb;Blurred Lines;2013-01-01;0,000793;1;7;263827;334;throwback
931;113026;753;pop;-4922;234;767;Madonna, Justin Timberlake, Timbaland;4;653;73;https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ;Celebration (double disc version);Throwback Party;1oHClQEgDmmbcEx12Kc5nZ;4 Minutes (feat. Justin Timberlake & Timbaland);2009-09-18;696;1;2;189693;994;throwback
837;126342;597;pop;-6518;839;447;Eric Prydz;4;375;73;https://api.spotify.com/v1/tracks/1xNcBAoUw8Hz6LqK2jt4Ff;Call on Me (Radio Mix);Throwback Party;1xNcBAoUw8Hz6LqK2jt4Ff;Call on Me - Radio Mix;2004-09-10;115;1;10;171360;427;throwback
713;115443;784;pop;-6865;904;97;The Emotions;4;339;73;https://api.spotify.com/v1/tracks/2M2WJ7gBlcKNxdhyfPp9zY;Rejoice;Throwback Party;2M2WJ7gBlcKNxdhyfPp9zY;Best of My Love;1977-06-10;14;1;0;220560;447;throwback
985;12799;801;pop;-269;297;72;Bingo Players, Far East Movement;4;647;72;https://api.spotify.com/v1/tracks/3wLPRjw2XQpmowqXUXb3UF;Get Up (Rattle) [feat. Far East Movement];Throwback Party;3wLPRjw2XQpmowqXUXb3UF;Get Up (Rattle) [feat. Far East Movement] - Vocal Edit;2012-12-08;0,000686;1;7;166933;205;throwback
271;111485;898;pop;-12238;461;742;Prince;4;91;73;https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05;Parade - Music from the Motion Picture Under the Cherry Moon;Throwback Party;62LJFaYihsdVrrkgUOJC05;Kiss;1986-03-31;138;1;7;226240;135;throwback
876;129884;666;pop;-3078;259;552;David Guetta, Flo Rida, Nicki Minaj;4;414;72;https://api.spotify.com/v1/tracks/7ks6AZmFcm3Y6PGGxGSmlB;Nothing but the Beat (Ultimate Edition);Throwback Party;7ks6AZmFcm3Y6PGGxGSmlB;Where Them Girls At (feat. Nicki Minaj & Flo Rida);2012-12-07;0;1;3;194840;55;throwback
76;129996;702;pop;-3174;132;696;Katy Perry;4;684;72;https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV;One Of The Boys;Throwback Party;14iN3o8ptQ8cFVZTEmyQRV;I Kissed A Girl;2008-06-17;0;1;5;179640;226;throwback
81;126052;572;pop;-5791;13;11;Lana Del Rey, Cedric Gervais;4;558;72;https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB;Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix];Throwback Party;6PUIzlqotEmPuBfjbwYWOB;Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix;2013-02-01;0,000653;0;1;214912;157;throwback
781;119977;751;pop;-3724;36;814;Taio Cruz;4;862;72;https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV;The Rokstarr Hits Collection;Throwback Party;2CEgGE6aESpnmtfiZwYlbV;Dynamite;2010-01-01;0;1;4;202613;39;throwback
952;122093;398;pop;-6042;1;584;Bruce Springsteen;4;61;72;https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9;Born In The U.S.A.;Throwback Party;0dOg1ySSI7NkpAe89Zo0b9;Born in the U.S.A.;1984-06-04;0,00775;1;4;278680;373;throwback
534;10817;877;pop;-6178;441;89;Will Smith;4;15;72;https://api.spotify.com/v1/tracks/6e8Ou0wiqAzIpWb2eSxll8;Big Willie Style;Throwback Party;6e8Ou0wiqAzIpWb2eSxll8;Miami;1997-10-03;0,00167;1;1;197560;339;throwback
838;100021;832;pop;-5414;152;965;Mr. President;4;421;72;https://api.spotify.com/v1/tracks/5fRvePkRGdpn2nKacG7I6d;We See The Same Sun;Throwback Party;5fRvePkRGdpn2nKacG7I6d;Coco Jamboo;1996-05-17;0;0;1;218733;791;throwback
868;131468;704;pop;-5808;206;808;Patrick Hernandez;4;315;72;https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5;Born to Be Alive (The Original);Throwback Party;3XIEWK1V9n25PS9Vb6axj5;Born to Be Alive - The Original;1978;0;1;2;188133;834;throwback
662;124149;729;pop;-7191;305;359;Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter;4;337;72;https://api.spotify.com/v1/tracks/1mv4lh1rW1K6xhxhJmEezy;Music Sounds Better With You;Throwback Party;1mv4lh1rW1K6xhxhJmEezy;Music Sounds Better With You - Radio Edit;1998-07-20;208;0;5;260907;128;throwback
937;132067;727;pop;-2871;91;749;PSY;4;286;72;https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql;Gangnam Style (?????);Throwback Party;03UrZgTINDqvnUMbbIMhql;Gangnam Style (?????);2012-01-01;0;0;11;219493;417;throwback
736;130011;75;pop;-4168;265;355;LMFAO, Lauren Bennett, GoonRock;4;155;72;https://api.spotify.com/v1/tracks/7mitXLIMCflkhZiD34uEQI;Sorry For Party Rocking;Throwback Party;7mitXLIMCflkhZiD34uEQI;Party Rock Anthem;2011-01-01;0;0;5;262147;202;throwback
859;124948;733;pop;-503;105;52;R3HAB, A Touch Of Class;4;33;71;https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp;All Around The World (La La La);Throwback Party;02itaCXOdC54J0ISjqqFAp;All Around The World (La La La);2019-04-05;645;0;9;147840;479;throwback
786;96987;808;pop;-6897;574;899;Ace of Base;4;447;71;https://api.spotify.com/v1/tracks/0hrBpAOgrt8RXigk83LLNE;The Sign;Throwback Party;0hrBpAOgrt8RXigk83LLNE;The Sign;1993-12-24;701;0;4;191240;928;throwback
63;120016;875;pop;-3475;127;548;The Pussycat Dolls, Busta Rhymes;4;994;71;https://api.spotify.com/v1/tracks/0BxfFnk0YzONqvmrkO0QrB;PCD;Throwback Party;0BxfFnk0YzONqvmrkO0QrB;Don't Cha;2005-01-01;0,000247;1;1;272080;546;throwback
517;133149;867;pop;-1322;864;862;MC Hammer;4;88;71;https://api.spotify.com/v1/tracks/1B75hgRqe7A4fwee3g3Wmu;Please Hammer Don't Hurt 'Em;Throwback Party;1B75hgRqe7A4fwee3g3Wmu;U Can't Touch This;1990-02-20;343;0;11;257360;449;throwback
907;140982;518;pop;-3732;838;961;Billy Ocean;4;343;71;https://api.spotify.com/v1/tracks/4GhtDORJiSRYxj6M1bv0vX;Billy Ocean (Expanded Edition);Throwback Party;4GhtDORJiSRYxj6M1bv0vX;Love Really Hurts Without You;1976-01-05;0,00115;1;5;179013;221;throwback
936;131986;729;pop;-7536;367;598;Rednex;4;776;71;https://api.spotify.com/v1/tracks/06hsdMbBxWGqBO0TV0Zrkf;Sex & Violins;Throwback Party;06hsdMbBxWGqBO0TV0Zrkf;Cotton Eye Joe;1994-08-12;892;1;9;194000;129;throwback
828;123907;587;pop;-5108;331;493;Lady Gaga;4;161;71;https://api.spotify.com/v1/tracks/30XU4suKzCeoCK9YFzdufg;Born This Way (International Special Edition Version);Throwback Party;30XU4suKzCeoCK9YFzdufg;Born This Way;2011-05-23;0;1;11;260253;327;throwback
763;101965;72;pop;-4068;18;742;Clean Bandit, Sean Paul, Anne-Marie;4;523;70;https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW;Rockabye (feat. Sean Paul & Anne-Marie);Throwback Party;5knuzwU65gJK7IF5yJsuaW;Rockabye (feat. Sean Paul & Anne-Marie);2016-10-21;0;0;9;251088;406;throwback
748;125896;503;pop;-4124;343;356;Alesso, Tove Lo;4;619;70;https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77;Forever;Throwback Party;3zU9rdflI65tK4dkkNSp77;Heroes (we could be);2015-05-22;0;1;5;210013;305;throwback
573;107363;684;pop;-123;306;716;Baltimora;4;261;70;https://api.spotify.com/v1/tracks/273uCXd7NPrInaiNqtkOrA;Living In The Background;Throwback Party;273uCXd7NPrInaiNqtkOrA;Tarzan Boy;1985-01-01;28;1;5;378947;318;throwback
805;127808;69;pop;-11522;95;799;Corona;4;336;70;https://api.spotify.com/v1/tracks/0ofMkI3jzmGCElAOgOLeo3;The Rhythm of the Night;Throwback Party;0ofMkI3jzmGCElAOgOLeo3;The Rhythm of the Night;1994;739;0;5;264280;232;throwback
732;146005;583;pop;-5729;269;277;Zara Larsson, MNEK;4;459;70;https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo;So Good;Throwback Party;6hmhG1b4LEyNuashVvuIAo;Never Forget You;2017-03-17;0,000957;0;11;213428;315;throwback
792;116012;979;pop;-2784;102;583;Vanilla Ice;4;388;70;https://api.spotify.com/v1/tracks/3XVozq1aeqsJwpXrEZrDJ9;Vanilla Ice Is Back! - Hip Hop Classics;Throwback Party;3XVozq1aeqsJwpXrEZrDJ9;Ice Ice Baby;2008-11-04;0,000771;1;2;254467;25;throwback
556;138978;531;pop;-6245;318;156;Chezile;3;252;82;https://api.spotify.com/v1/tracks/5e0b9LgOfi3aJSKXFcOWRe;Beanie;Bedroom Pop;5e0b9LgOfi3aJSKXFcOWRe;Beanie;2023-11-28;915;1;5;132160;407;bedroom
663;146053;634;pop;-6818;102;6;beabadoobee;4;331;80;https://api.spotify.com/v1/tracks/41P6Tnd8KIHqON0QIydx6a;Beatopia;Bedroom Pop;41P6Tnd8KIHqON0QIydx6a;the perfect pair;2022-07-15;124;1;11;177533;433;bedroom
394;96192;421;pop;-8312;984;399;Rio Romeo;3;277;78;https://api.spotify.com/v1/tracks/0EF1EE8zusg3Y869e56JFd;Good God!;Bedroom Pop;0EF1EE8zusg3Y869e56JFd;Nothing's New;2022-09-23;0,000474;1;11;211000;863;bedroom
546;104996;742;pop;-7694;115;868;Clairo;4;315;78;https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc;Immunity;Bedroom Pop;6UFivO2zqqPFPoQYsEMuCc;Bags;2019-08-02;38;1;1;260520;172;bedroom
486;1639;687;pop;-8673;115;792;HYBS;4;579;76;https://api.spotify.com/v1/tracks/0MJ5wKsPEeihONNfugHGy7;Tip Toe;Bedroom Pop;0MJ5wKsPEeihONNfugHGy7;Tip Toe;2023-06-20;126;1;11;224726;587;bedroom
529;75515;551;pop;-10469;178;521;Mac DeMarco;4;517;80;https://api.spotify.com/v1/tracks/2R4AlwtrrkMaRKojcTIzmL;This Old Dog;Bedroom Pop;2R4AlwtrrkMaRKojcTIzmL;For the First Time;2017-05-05;93;0;5;182307;296;bedroom
867;129989;696;pop;-25203;108;349;sign crushes motorist;4;418;73;https://api.spotify.com/v1/tracks/0Z94dtWElamDwU4NrcGoUR;i'll be okay;Bedroom Pop;0Z94dtWElamDwU4NrcGoUR;Better;2022-08-05;922;1;7;98750;988;bedroom
351;87057;665;pop;-9424;109;451;Crumb;4;276;71;https://api.spotify.com/v1/tracks/0R3TWpoxAhT3HDXM7tpRzS;Jinx;Bedroom Pop;0R3TWpoxAhT3HDXM7tpRzS;Ghostride;2019-06-14;819;1;2;126120;516;bedroom
585;102331;75;pop;-7576;155;584;Clairo;4;285;73;https://api.spotify.com/v1/tracks/5mIOsPuQdXchVY0jB5NO9Q;4EVER;Bedroom Pop;5mIOsPuQdXchVY0jB5NO9Q;4EVER;2018-04-27;552;0;9;159595;49;bedroom
286;71123;587;pop;-8839;214;302;Faye Webster;4;315;71;https://api.spotify.com/v1/tracks/2VYnlKxB8jpbCeLUjQsebc;I Know I'm Funny haha;Bedroom Pop;2VYnlKxB8jpbCeLUjQsebc;In A Good Way;2021-06-25;288;1;9;224680;185;bedroom
382;155901;541;pop;-14323;304;343;girl in red;4;35;73;https://api.spotify.com/v1/tracks/5PjdC2gMATetx5xdnwGUu7;i wanna be your girlfriend;Bedroom Pop;5PjdC2gMATetx5xdnwGUu7;i wanna be your girlfriend;2018-03-02;836;1;7;204991;215;bedroom
864;105143;556;rock;-587;209;4;Linkin Park;4;584;88;https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq;Hybrid Theory (Bonus Edition);Alternative Rock;60a0Rd6pjrkxjPbaKzXjfq;In the End;2000;0;0;3;216880;958;alternative
872;184115;466;rock;-3344;121;806;Linkin Park;4;336;89;https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A;The Emptiness Machine;Alternative Rock;2PnlsTsOTLE5jnBnNe2K0A;The Emptiness Machine;2024-09-05;0;1;7;190428;156;alternative
62;117038;741;rock;-5505;398;934;Hozier;4;412;79;https://api.spotify.com/v1/tracks/3HMY0r2BAdpasXMY8rseR0;Unheard;Alternative Rock;3HMY0r2BAdpasXMY8rseR0;Too Sweet;2024-03-22;809;1;10;251424;295;alternative
568;107849;614;rock;-5477;997;516;Audioslave;4;276;77;https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei;Audioslave;Alternative Rock;3YuaBvuZqcwN3CEAyyoaei;Like a Stone;2002-11-17;0;0;7;293960;797;alternative
532;8503;548;rock;-7596;217;405;Arctic Monkeys;4;323;84;https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst;AM;Alternative Rock;5FVd6KXrgO9B3JPmC8OPst;Do I Wanna Know?;2013-09-09;263;1;5;272394;186;alternative
767;96483;592;rock;-2788;127;328;Red Hot Chili Peppers;4;27;81;https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox;Californication (Deluxe Edition);Alternative Rock;48UPSzbZjgc449aqz8bxox;Californication;1999-06-08;165;0;9;329733;21;alternative
715;155925;315;rock;-8072;942;497;The Goo Goo Dolls;3;362;87;https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs;Dizzy up the Girl;Alternative Rock;6Qyc6fS4DsZjB2mRW9DsQs;Iris;1998;0,000797;0;11;289533;125;alternative
713;74989;645;rock;-5355;113;566;Twenty One Pilots;4;393;80;https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW;Blurryface;Alternative Rock;2Z8WuEywRWYTKe1NybPQEW;Ride;2015-05-15;0;1;6;214507;835;alternative
795;123229;458;rock;-3265;756;513;Red Hot Chili Peppers;4;574;81;https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P;Californication (Deluxe Edition);Alternative Rock;64BbK9SFKH2jk86U3dGj2P;Otherside;1999-06-08;202;1;0;255373;316;alternative
935;120092;627;rock;-4882;147;287;Linkin Park;4;324;81;https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU;Minutes to Midnight;Alternative Rock;18lR4BzEs7e3qzc0KVkTpU;What I've Done;2007-05-14;0;1;5;205227;92;alternative
87;164057;28;rock;-4219;101;284;Paramore;4;592;71;https://api.spotify.com/v1/tracks/1ZLtE9tSJdaUiIJ9YoKHQe;Decode;Alternative Rock;1ZLtE9tSJdaUiIJ9YoKHQe;Decode;2008-11-04;608;0;10;261960;686;alternative
865;100016;58;rock;-4359;106;587;Linkin Park;4;313;74;https://api.spotify.com/v1/tracks/3dxiWIBVJRlqh9xk144rf4;Meteora (Bonus Edition);Alternative Rock;3dxiWIBVJRlqh9xk144rf4;Breaking the Habit;2003-09-16;0;0;4;196133;105;alternative
